    0.333526153293040606E+01    0.552864300394376151E+01    0.765251553708793431E+01    0.618267086535254862E+01    0.757151615303775749E+01    0.299587619372236968E+01    0.149861352421736065E+02    0.149055833143584238E+02    0.148792354733298016E+02   -0.471686786711564210E+01
    0.443554496841342161E+01    0.412850736720171252E+01    0.211976338309153833E+01    0.713154332035756688E+01    0.780637000079942123E+01    0.291967752006774628E+01    0.149114774740085636E+02    0.148092902405361571E+02    0.147839197922063690E+02   -0.470777355282002841E+01
    0.544898738105689251E+01    0.469630134265066612E+01    0.116922658282493641E+01    0.238936703668969885E+01    0.790671435781125886E+01    0.289109582546682686E+01    0.148038468441213897E+02    0.147693812670287912E+02    0.147528854238937370E+02   -0.470719922727440476E+01
    0.509600639343261719E+01    0.607709121704101562E+01    0.171031329035758972E+01    0.246632795574148966E+01    0.489918927609219246E+01    0.291157793653011332E+01    0.148254074335322503E+02    0.147658566968366323E+02    0.147637525547629735E+02   -0.470655153666936155E+01
    0.266107269159563398E+01    0.422354266828196323E+01    0.224538879954987358E+01    0.325014003105668481E+01    0.530131050811338866E+01    0.296448587497098659E+01    0.151192933273264742E+02    0.150129761564377802E+02    0.149813509802738185E+02   -0.470499571724568444E+01
    0.367616998385112170E+01    0.464999719972005732E+01    0.295217861074953003E+01    0.607180576747597911E+01    0.646851947354150170E+01    0.243089663597483785E+01    0.150469828035000788E+02    0.148570780720380977E+02    0.148994708255458725E+02   -0.468465410531009141E+01
    0.476424329586915007E+01    0.410315219202930770E+01    0.148315921806964601E+01    0.342358078115826725E+01    0.546607000588206127E+01    0.246676586335885162E+01    0.148767547591443012E+02    0.148199496711114325E+02    0.148091475813522386E+02   -0.463627305998688488E+01
    0.422242803099134534E+01    0.661877454948452026E+01    0.516682538596711716E+01    0.452944543809530131E+01    0.660554662321964603E+01    0.254365808228188373E+01    0.149309761285775071E+02    0.148721977457698777E+02    0.148315658506087029E+02   -0.456909631625390311E+01
    0.409240587880318252E+01    0.512620931393103518E+01    0.240688100082074108E+01    0.472361388579956731E+01    0.606003010768318529E+01    0.278176463441644461E+01    0.149461751959485838E+02    0.148574162454430549E+02    0.148136612522963880E+02   -0.455781959148644766E+01
    0.456829194816155493E+01    0.655711011397000831E+01    0.313175826004613533E+01    0.677392896409047474E+01    0.816491740498151408E+01    0.234612324162858021E+01    0.149123053321060457E+02    0.148136260898837584E+02    0.148326883087511909E+02   -0.453855523362754365E+01
    0.303592247615186128E+01    0.440367096009962999E+01    0.314358815569366135E+01    0.470440690210635815E+01    0.705069759686734798E+01    0.303919137378903814E+01    0.151485974561381642E+02    0.149687409551850212E+02    0.148899673760047442E+02   -0.453214408349350428E+01
    0.375821447767376648E+01    0.126354831321936767E+01    0.327621291208133103E+01    0.346520466052024556E+01    0.436405340876216385E+01    0.252133119952524432E+01    0.150849660189044474E+02    0.148830624406570298E+02    0.149125217362268163E+02   -0.453198523059421277E+01
    0.370650413972314574E+01    0.815758334175917921E+00    0.101868576121745003E+01    0.463911159318321609E+01    0.710509524705233808E+01    0.289448659012638343E+01    0.149973123403777109E+02    0.148357047689035770E+02    0.148687197392242556E+02   -0.452031234248745495E+01
    0.368117025717164159E+01    0.236296826275949501E+01    0.630281231639878836E+01    0.460223472925115917E+01    0.579661523429855041E+01    0.292516296603135872E+01    0.149950920849767169E+02    0.148118549114502827E+02    0.148370459518424980E+02   -0.449945772312398606E+01
    0.546586765577197387E+01    0.106059137482893462E+01    0.337070769128306980E+01    0.569225120682392749E+01    0.776901486549425258E+01    0.230064442939791958E+01    0.148391866516289355E+02    0.148015300413002464E+02    0.147928770587048426E+02   -0.449768648587605657E+01
    0.493903418310606224E+01    0.735586447703180291E+01    0.486840817319958230E+01    0.290553717481957507E+01    0.535035654527842119E+01    0.272685962755821132E+01    0.148497913715077914E+02    0.147828108468769592E+02    0.147924335126705557E+02   -0.446960690793708881E+01
    0.309825454855126603E+01    0.534006447457946787E+00    0.138248647523931090E+01    0.548985096760024582E+01    0.761306870408501979E+01    0.285927206990893135E+01    0.153538545826178812E+02    0.149271514369397327E+02    0.149293851684665562E+02   -0.445860285841840920E+01
