    0.478537903927259034E+01    0.661532612682262400E+01    0.218475149960949988E+01    0.636535230571975230E+01    0.710387314734147157E+01    0.228301879493736942E+04    0.109548391407081114E+00    0.239866842115037215E+01    0.275750627589615505E+01    0.148553807067046861E+02    0.148234208741850431E+02    0.147976282589832788E+02   -0.445066105703379744E+01
    0.504210328307243216E+01    0.160873027361404564E+01    0.269159456182784451E+01    0.665679755444074139E+01    0.767416992248148144E+01    0.278997854363911392E+04    0.953983010122717578E-01    0.221714256750687877E+01    0.247453712160805495E+01    0.148715452530512948E+02    0.148348715194787584E+02    0.148121457912374623E+02   -0.443832196428513637E+01
    0.482667154584354563E+01    0.765531214957280937E+00    0.299611450295059578E+01    0.552737317627584268E+01    0.803462780351328476E+01    0.158272889282429287E+04    0.912310587079556056E-04    0.121621743513780545E+01    0.277185800287116990E+01    0.148586345452488935E+02    0.148194507972113065E+02    0.147953514903100327E+02   -0.442278430474658091E+01
    0.349620805682068436E+01    0.122123162701203913E+01    0.160291893902537552E+01    0.728229440080479318E+01    0.734424488559229616E+01    0.491199761958325553E+03    0.116665657084346808E-03    0.430996518245313087E+01    0.263433332279890298E+01    0.150576473744968791E+02    0.148910379136051869E+02    0.149290649099389476E+02   -0.440695989829179346E+01
    0.372615942476948359E+01    0.595695206707546276E+01    0.546055993390991734E+01    0.350486516333742593E+01    0.752662460611010520E+01    0.196929321906071752E+08    0.392305747115982584E+02    0.503334819353730367E+00    0.291875560863009653E+01    0.149810869311169377E+02    0.148791721272429545E+02    0.148371771489097153E+02   -0.440005658806344258E+01
    0.367714209816400306E+01    0.233144145108646317E+01    0.646675745444661221E+01    0.500476711855666245E+01    0.691451909524899033E+01    0.640121807827080321E+07    0.119939818619534933E+03    0.468398326609842997E+01    0.304330293497224424E+01    0.150488196327416297E+02    0.148020420059014146E+02    0.148629582668868192E+02   -0.438312454908860971E+01
    0.433643336230551757E+01    0.594784708068090140E+01    0.299718796358762063E+01    0.389975985230713995E+01    0.826354466509531704E+01    0.343739149717103178E+07    0.592306272825857949E+01    0.113770002098316247E+01    0.224535829542650900E+01    0.149808704751066522E+02    0.148280354948355875E+02    0.148939481909152498E+02   -0.433497325605773209E+01
    0.318891685256546875E+01    0.668998264682514154E+01    0.730271564195246814E+01    0.622922964161204540E+01    0.683355553590697529E+01    0.475633293039799668E+06    0.920283166226563232E+01    0.981452648549366424E+00    0.277386358700073199E+01    0.152446410591505366E+02    0.149372877585794193E+02    0.149695011737767896E+02   -0.432815225103947743E+01
    0.312020140419915037E+01    0.339748853345100255E+01    0.589260037856143004E+00    0.405036177049834922E+01    0.651226887073637517E+01    0.508826595798816241E+06    0.201149325543253390E+02    0.111818542698248291E+01    0.253208060805909652E+01    0.152408973222100474E+02    0.149235422320453708E+02    0.149776752844839187E+02   -0.432600972437437203E+01
    0.218250718991627402E+01    0.372996404351083433E+01    0.470261651012605064E+01    0.239901563588528299E+01    0.725594000595448918E+01    0.156507869409428304E+04    0.158089019403934470E-03    0.199182843858151082E+01    0.299013600867110441E+01    0.151626530792327774E+02    0.150453748346068750E+02    0.150360715070828892E+02   -0.431491666205608126E+01
